Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-01-19,2.25,-0.49756785457410935,-0.49756785457410935
2025-01-20,6.0,0.9503201287131372,0.9503201287131372
2025-01-21,2.25,-0.49756785457410935,-0.49756785457410935
2025-01-22,1.5,-0.7871454512315587,-0.7871454512315587
2025-01-23,3.75,0.08158733874078926,0.08158733874078926
2025-01-26,4.0,0.17811320429327235,0.17811320429327235
2025-01-27,3.0,-0.20799025791666004,-0.20799025791666004
2025-01-28,2.25,-0.49756785457410935,-0.49756785457410935
2025-01-29,2.25,-0.49756785457410935,-0.49756785457410935
2025-02-02,9.5,2.3016822464479008,2.3016822464479008
2025-02-03,2.25,-0.49756785457410935,-0.49756785457410935
2025-02-04,2.25,-0.49756785457410935,-0.49756785457410935
2025-02-05,1.75,-0.6906195856790756,-0.6906195856790756
2025-02-06,2.0,-0.5940937201265925,-0.5940937201265925
2025-02-09,2.75,-0.30451612346914314,-0.30451612346914314
2025-02-11,3.0,-0.20799025791666004,-0.20799025791666004
2025-02-16,2.75,-0.30451612346914314,-0.30451612346914314
2025-02-17,3.25,-0.11146439236417695,-0.11146439236417695
2025-02-18,1.5,-0.7871454512315587,-0.7871454512315587
2025-02-19,2.5,-0.40104198902162624,-0.40104198902162624
2025-02-20,2.75,-0.30451612346914314,-0.30451612346914314
2025-02-23,1.5,-0.7871454512315587,-0.7871454512315587
2025-02-24,3.5,-0.014938526811693846,-0.014938526811693846
2025-02-25,4.75,0.46769080095072163,0.46769080095072163
2025-02-26,3.0,-0.20799025791666004,-0.20799025791666004
2025-03-02,3.0,-0.20799025791666004,-0.20799025791666004
2025-03-03,5.75,0.8537942631606541,0.8537942631606541
2025-03-04,5.25,0.6607425320556879,0.6607425320556879
2025-03-05,5.75,0.8537942631606541,0.8537942631606541
2025-03-06,3.75,0.08158733874078926,0.08158733874078926
2025-03-09,4.0,0.17811320429327235,0.17811320429327235
2025-03-11,2.75,-0.30451612346914314,-0.30451612346914314
